Polygon 4(0) - GET GPS
0,-81.9273294165,123.280249846,0.0,0.0,0.0,0.43083459202,0.902430913876

Polygon 4(0) - GET DGPS
0,78.6503294165,-101.014249846,0.0,0.0,0.0,0.902430913876,-0.43083459202

